Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
1,2,TRUE,"03 30, 2016",A1OYYIW4UUYJN9,B0001N5WMW,"{'Size:': ' 5 B(M) US', 'Color:': ' New Raven/Neutral Gray'}",CM,"First I ordered my normal size, 5.0, and they were too short.  I returned and ordered a 5.5.  The 5.5 is the correct size, however, the straps on the left shoe are sewn so crookedly that it doesn't fit properly and it hurts my foot.  I'm guessing this is a pair of shoes that did not meet quality control.  Now it is too late to return them so I will just throw them out and will not ever again order Keen products.",Way too short. I had to return them.,1459296000,
['https://images-na.ssl-images-amazon.com/images/I/81ZY-yKOo9L._SY88.jpg'],5,10,TRUE,"03 26, 2016",A2V2DK0NDCR9HN,B0001N5WMW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Slate Black/Canton'}",Amazon Customer,I absolutely love them. They fit great and are so comfortable. I got them wet and they dried fast and are good to go.,I absolutely love them. They fit great and are so comfortable,1458950400
['https://images-na.ssl-images-amazon.com/images/I/71ld0KJk2QL._SY88.jpg'],4,3,TRUE,"03 22, 2016",AKMFD1JNRJ19V,B0001N5WMW,"{'Size:': ' 5.5 B(M) US', 'Color:': ' Bright Chartreuse/Garden Green'}",Marjorie Wolfe,I love this style of shoes and have other brands. I can use these and will not return but they are slightly too small. Actually seen tighter than other name brands.,Keen,1458604800
5,2,TRUE,"03 4, 2016",A2MOP42WTT1AUL,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Neutral Gray/Beet Red'}",Amazon Customer,Wore these constantly in Costa Rica. Comfortable. Hiked 5 miles in them in rain forest.,Would buy again,1457049600,
3,3,TRUE,"01 31, 2016",AFGSHIESG26BO,B0001N5WMW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Magnet/Hot Coral'}",AAA,"These had a lot of hype and seemed to be well liked. I had to break them in before they were comfortable (Typical for most shoes). I don't like how the shoes make my feet stink and absolutely stink themselves. I am not sure how to combat this other then washing them after use and spraying with foot spray (Which I do). I decided to keep these instead of returning them because they are nice for activities in the water such as kayaking or playing in the rocky rivers around this area. Other then that, I'm not a fan of the sweat they hold and the smell they produce. My feet do not typically sweat and I don't have problems with smell in any other shoes I own.",Great for water activities but not anything else-,1454198400,
4,47,TRUE,"01 21, 2016",A55CEVTM11YBK,B0001N5WMW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Neutral Gray/Beet Red'}",Ellie,"I really like my Keens.  They are my summer shoes, if I wear shorts to skirt.  I do a lot of walking and needed a comfortable sandal. I have plantar faciitis.  These are the best, no more sore feet. Plus they can handle a mud puddle with ease, if you happen to step into a mud puddle that is.
They fit true to size I wear 8 1/2 that's what I got.  The straps don't rub on my ankle in fact very well cushioned.  The sole feels like there is a shock absorber in it.
They hold up very well, had to wear them on a hiking trip when I would normally wear my hiking shoes. All I had were these. Now this wasn't a paved rolling hill hike. Ascended 1100 feet in just under 1/2 mile. Very rough and rugged terrain, plus wet in the shadows of the other mountains. Not only did I survive the climb but my feet didn't hurt or slip around in my shoes! How awesome it that? I did kick against some rocks, but the protection these shoes have saved my toes. They were muddy when we got back down but just rinsed them off in the hose and as good as before.  The color stayed the dirt went.
So now when anyone asks what sandal do you recommend, without hesitation is is Keen Newport H2.",One Tough Sandal,1453334400,
"['https://images-na.ssl-images-amazon.com/images/I/71V9KtoPEHL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71oj8285mGL._SY88.jpg']",5,3,TRUE,"01 6, 2016",A3OJDBAD4TQQPK,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Neutral Gray/Beet Red'}",Jacky Van Beukering,"I have purchased the leather Newports previously and they were perfect.  These were also a perfect fit. They have good arch support and also good all around support of my foot. I find that my foot does not slip around inside the footbed at all.  The colour is exactly as shown on AMAZON. Very happy with my purchase and they fit much better than the the KEEN venice sandals I have purchased previously. Will stick to this style as its perfect for me.

Update 9 Jan 2016. After wearing all day I would recommend ordering a 1/2 size bigger. My Newport leather sandals are a 9 and are perfect, but these became a bit too snug after wearing for a full day. Also the toe area is different, tighter across the top of toes. The shape of the toe box is different on these shoes. Not sure what is happening with the KEEN manufacturing but the quality is not the same.",... have purchased the leather Newports previously and they were perfect. These were also a perfect fit,1452038400
1,2,TRUE,"09 25, 2015",A2NKQHFS1KW4EJ,B0001N5WMW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Mineral Blue/Vapor'}",Cliff Addison,"I ordered a pair and it was obviously defective with sharp plastic poking my foot.  So I returned them.  The replacement pair seemed okay at first except one lace was to short to loosen much.  When I wore them, that shoe was too tight.  The foot bed felt too hard and uncomfortable, not at all like my other Keens.  So I returned them, too. The photos on Amazon sure look like Keens, with the colors being the same as on the Keen web site. BUT they sure don't feel like Keens.  A bargain shoe is no bargain if it's uncomfortable.",Are these really Keens?,1443139200,
3,3,TRUE,"09 12, 2015",A2M3WVLLH55UFE,B0001N5WMW,"{'Size:': ' 11 B(M) US', 'Color:': ' New Gargoyle/Hot Coral'}",Asha&#039;s Mom,"I have worn Keens for many years, many types. The Newport H2 Sandals are the only pair of Keens I've ever owned that make my feet STINK. Gross! Gross! Gross! But I bought them for an upcoming trip to Hawaii where I'll be doing a lot of hiking and I have no time to start shopping around for another pair so I'm stuck with stinky feet. Also, this is the only pair of Keens that I've had to return for a 1/2 size up. Lastly, the arch support on these is not as good as on other Keens. Overall, these are pretty disappointing. Looks like I'm going to have to find a new favorite brand!","STINKY FEET, Slightly narrow & less arch support than other Keens I own :(",1442016000,
5,2,TRUE,"08 17, 2015",A4OOBIOR39DXY,B0001N5WMW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' New Gargoyle/Hot Coral'}",Jeannie M.,"Had read several reviews before buying the Keen Women's Newport H2 Sandal in a size 9, the size I wear in every other shoe. Others had mentioned that the shoe runs small by half a size. And...they were right. I'd gone instead on a friend's recommendation who said that she bought the size she normally wears. What would have helped the most was knowing the European size, which is also on the shoe's tag. The size 9 Keen has a 39.5 European size. I have known myself to always wear a 40 in European sizes. I returned the 9s for a 9.5, which are a size 40 in the European sizing. And this small change made all the difference in the comfort of the shoe. The exchange process with Amazon was seamless. Simply exchanged one size for the other without additional shipping costs. The new size arrived two days later. Very pleased. Cushioned. And comfortable. Have not worn them yet in water. But have worn them all day. Easy on the feet.",Runs a half size small,1439769600,
5,101,TRUE,"08 17, 2015",APRMKJ6GE5UFW,B0001N5WMW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Neutral Gray/Beet Red'}",Taragirl,"I was concerned about whether the shoes were going to be too narrow based on some of the reviewers. I normally wear a size 7.5 in a medium width, and they fit comfortably. I first wore these during a weekend kayaking and camping trip. in In previous sandals that I have owned, my feet would slide around inside the bed of the sandals when I had to walk/wade over rocks near the shores to drag my kayak out of the water, and sometimes would twist my ankles. These sandals, however, are slightly molded and did a good job keeping my feet steady. The footbed wrap around the sides of my feet, and the straps fit snug enough that my feet didn't slide around. I also liked that my toes were protected, especially since it is difficult to see the rocks when stirring up the mud while wading through water.

If you are trying to decide between purchasing the Newport H2 and the Whisper sandals, I called Keen's customer support to find out the difference between the Newport H2 and the Whisper sandals. I was told that the Newport H2 model has a more supportive arch.",Great shoes for kayaking and camping,1439769600,
3,2,TRUE,"08 17, 2015",A1SQP2QQ32L6KE,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Beet Red/Corydalis Blue'}",Flipinsacto,"Wife had to return the first pair. She normally wears a size 8, but after walking around the house for a couple of hours, she said they were uncomfortable; a bit tight on the width and heel. We exchanged them for an 8 1/2, and they fit her just right; not too tight, not too loose, and enough room to wear thin socks on cool mornings or nights. To rate the size 8 1/2...we would give it 5 stars; excellent fit, excellent stitching, and workmanship. (Hiking in the rain forest next month; will tell you how they held up in El Yunque!",Buy a half size up,1439769600,
['https://images-na.ssl-images-amazon.com/images/I/81iNM8wFycL._SY88.jpg'],5,6,TRUE,"08 6, 2015",A3K8FQBUSWF3RW,B0001N5WMW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Mineral Blue/Vapor'}",J. Lindsey,"Nothing but Keen for me.  Was really impressed with price, especially on this rate color for the Newport in my size.
Wish you haft the Arroyo 2 in my size and desired color...plan to wear them all winter.  But these Newports will be great I Hawaii.  Wear them every day!!!!",If it's not Keen it's not a shoe!,1438819200
['https://images-na.ssl-images-amazon.com/images/I/71Hb9-r9ApL._SY88.jpg'],4,19,TRUE,"07 30, 2015",A2XMRL0A09FK31,B0001N5WMW,"{'Size:': ' 7 B(M) US', 'Color:': ' New Gargoyle/Hot Coral'}",Christine,"I was looking for hybrid hiking/water shoes for the summer. I did a few hikes that included some wading and thought these would be good to throw in my pack, if not hike to and through streams, creeks, and for jumping into rivers and swimming holes.
The first pair I tried were bargain models, and not only did they look cheaply made, but they were too small, and thankfully so-because for $20 more I returned them and got these, on clearance I assume because of the color, and they are well made; durable, comfortable, and reasonably stylish for what I will use them for. A nice feature is that it is completely an EVA type sole with polyester straps, so it will not absorb water. I haven't used them on a hike yet, but I can't wait to take them out! I am glad in this instance I didn't try to save a few dollars because my feet and sense of style would have suffered in the long run. I will buy these again.

Update: took them on a hike and got hot spots on my heels within a mile or so. Otherwise, very comfortable...may try wearing socks to see if that helps. I may have needed to go a half size down from my running shoes, as they are meant to be worn sickness. A star is being taken off for the rubbing, unfortunate. Not sure if they are too tight or too loose. They are great for going from trail to creek, though! Was able to walk right into a stream without a second thought with my dog.",I did a few hikes that included some wading and thought these would be good to throw in my pack,1438214400
